nom,age,date,paye,montant,loisir,competences,timestampField,decimalField
Emilia,54,26-10-2012,yes,7736,"['Parachutisme', 'Jeux']",Communication,17-07-2021_14:58:40,998.16
David,88,04-01-2011,yes,9126,"['Football', 'Parachutisme']",Cooking,28-06-2014_13:24:52,205.85
Mehdi,44,29-10-2020,no,5868,"['Randonnée', 'Parachutisme']",Leadership,15-07-2015_17:36:47,537.45
Mehdi,77,17-10-2010,no,4027,"['Jeux', 'Football']",Leadership,11-10-2021_12:25:29,337.3
John,57,11-09-2020,yes,2931,"['Jeux', 'Randonnée']",Cooking,05-05-2016_03:14:25,400.62
Karmen,79,10-10-2018,no,6097,"['Football', 'Randonnée']",Leadership,02-07-2016_01:18:44,746.04
David,32,21-08-2002,no,7603,"['Parachutisme', 'Jeux']",Leadership,16-12-2013_14:46:47,922.56
Karmen,88,04-12-2014,yes,916,"['Parachutisme', 'Jeux']",Communication,15-05-2021_13:31:29,465.85
Emilia,27,25-01-2017,no,3438,"['Parachutisme', 'Football']",Leadership,19-08-2017_21:32:06,910.01
Karmen,36,15-02-2005,no,310,"['Jeux', 'Football']",Leadership,12-04-2018_15:59:18,217.78
John,70,28-12-2009,no,3031,"['Parachutisme', 'Randonnée']",Communication,07-02-2022_02:52:18,467.23
Karmen,61,22-08-2007,yes,429,"['Football', 'Parachutisme']",Leadership,23-10-2013_01:30:38,741.78
Emilia,57,19-07-2006,no,9507,"['Football', 'Jeux']",Communication,17-10-2014_21:52:36,410.19
Mehdi,63,16-08-2017,no,6839,"['Football', 'Randonnée']",Communication,14-10-2013_06:23:28,607.23
David,44,22-01-2005,no,3258,"['Randonnée', 'Jeux']",Cooking,02-03-2020_06:51:12,600.62
John,42,19-09-2012,no,4964,"['Jeux', 'Parachutisme']",Cooking,25-11-2019_18:10:35,138.64
David,32,08-10-2014,yes,8269,"['Parachutisme', 'Randonnée']",Leadership,23-06-2017_15:18:24,229.26
Karmen,90,23-06-2011,yes,3822,"['Parachutisme', 'Jeux']",Cooking,13-06-2018_03:22:34,173.94
Karmen,93,18-10-2013,yes,6175,"['Parachutisme', 'Randonnée']",Leadership,13-10-2016_20:08:19,866.08
Emilia,50,14-11-2013,no,5061,"['Randonnée', 'Jeux']",Leadership,11-11-2018_04:17:24,167.43
Emilia,73,19-05-2002,yes,8493,"['Football', 'Randonnée']",Leadership,29-09-2017_17:19:33,490.98
David,66,26-10-2011,no,9133,"['Jeux', 'Randonnée']",Communication,27-12-2016_05:25:11,871.72
Mehdi,41,31-12-2019,yes,8742,"['Parachutisme', 'Football']",Communication,21-02-2013_17:42:11,437.83
Emilia,27,14-08-2004,yes,7110,"['Randonnée', 'Jeux']",Leadership,22-12-2019_10:33:38,177.45
John,82,19-07-2002,no,8763,"['Randonnée', 'Jeux']",Leadership,27-03-2020_17:29:32,8.74
David,21,15-08-2010,yes,4170,"['Parachutisme', 'Jeux']",Cooking,18-03-2016_12:14:46,119.14
Emilia,19,09-01-2018,no,7170,"['Jeux', 'Football']",Leadership,24-09-2015_23:48:54,919.37
Mehdi,49,11-08-2019,no,7421,"['Jeux', 'Randonnée']",Communication,03-03-2021_18:31:50,766.36
Emilia,57,08-01-2013,yes,2460,"['Jeux', 'Randonnée']",Communication,29-05-2013_17:00:54,128.43
David,95,14-10-2003,yes,3628,"['Randonnée', 'Football']",Communication,18-08-2019_22:49:32,211.53
Emilia,74,30-09-2010,no,5738,"['Football', 'Randonnée']",Leadership,30-04-2015_00:45:59,378.93
Emilia,66,21-01-2017,yes,4966,"['Football', 'Jeux']",Leadership,27-03-2021_00:55:02,873.3
Emilia,56,09-08-2007,no,9026,"['Parachutisme', 'Randonnée']",Leadership,18-09-2020_11:10:06,303.05
Karmen,55,06-08-2002,no,3242,"['Randonnée', 'Football']",Communication,15-12-2018_19:10:28,473.69
David,21,12-01-2004,yes,1416,"['Parachutisme', 'Randonnée']",Communication,09-05-2013_12:57:55,574.83
John,80,21-11-2015,no,3764,"['Parachutisme', 'Jeux']",Cooking,12-10-2018_03:13:55,730.7
Emilia,27,17-11-2012,no,1369,"['Football', 'Parachutisme']",Communication,06-10-2020_13:54:10,123.56
David,50,01-04-2003,yes,1119,"['Randonnée', 'Football']",Cooking,23-11-2018_17:59:07,639.93
David,18,20-05-2008,no,4376,"['Randonnée', 'Jeux']",Leadership,20-03-2014_02:13:34,18.81
Karmen,18,15-08-2005,yes,5413,"['Randonnée', 'Jeux']",Communication,20-11-2017_15:06:48,55.82
David,22,05-02-2009,no,2753,"['Football', 'Parachutisme']",Communication,16-09-2014_22:53:20,308.42
Mehdi,39,28-04-2017,no,5943,"['Football', 'Parachutisme']",Communication,23-09-2018_08:15:11,764.28
Emilia,46,21-06-2015,yes,5443,"['Parachutisme', 'Randonnée']",Leadership,27-02-2018_05:37:09,727.72
Karmen,30,03-03-2017,no,1079,"['Randonnée', 'Football']",Communication,14-11-2017_14:07:19,373.49
Mehdi,67,26-12-2012,no,4868,"['Jeux', 'Parachutisme']",Cooking,27-06-2013_11:18:55,54.41
Emilia,46,06-04-2014,no,1663,"['Football', 'Randonnée']",Cooking,04-08-2016_23:17:50,864.76
Mehdi,30,10-06-2007,yes,9239,"['Randonnée', 'Parachutisme']",Cooking,02-03-2014_11:18:56,962.66
Karmen,93,11-01-2018,no,5194,"['Parachutisme', 'Randonnée']",Communication,23-07-2017_06:55:41,776.36
David,62,03-04-2008,no,8799,"['Football', 'Jeux']",Cooking,08-04-2018_07:35:04,161.38
Mehdi,85,29-11-2011,yes,3019,"['Jeux', 'Randonnée']",Leadership,17-10-2021_10:14:55,53.06
John,50,14-07-2009,no,2088,"['Parachutisme', 'Randonnée']",Leadership,16-10-2019_17:26:27,369.56
Karmen,25,28-02-2018,no,9616,"['Jeux', 'Randonnée']",Cooking,20-10-2021_21:32:52,733.76
David,93,08-05-2011,no,3690,"['Jeux', 'Randonnée']",Communication,11-03-2020_11:51:36,821.9
Emilia,60,15-10-2010,no,5553,"['Football', 'Jeux']",Communication,02-08-2019_10:13:34,243.3
Karmen,68,16-01-2019,no,8193,"['Parachutisme', 'Football']",Cooking,12-04-2020_01:45:05,177.81
David,87,13-03-2010,yes,7219,"['Football', 'Jeux']",Cooking,02-08-2015_07:07:29,833.32
Mehdi,29,05-04-2008,no,4654,"['Jeux', 'Parachutisme']",Communication,25-03-2019_12:36:06,874.41
Mehdi,85,28-07-2006,no,1457,"['Parachutisme', 'Football']",Cooking,03-04-2019_13:40:14,11.11
Emilia,73,24-07-2009,no,863,"['Randonnée', 'Parachutisme']",Leadership,10-01-2019_17:11:30,188.64
Emilia,93,20-01-2015,yes,1996,"['Jeux', 'Randonnée']",Leadership,05-04-2019_02:51:53,164.49
Mehdi,99,17-03-2006,yes,106,"['Parachutisme', 'Jeux']",Communication,05-08-2014_15:39:48,158.31
Karmen,80,07-07-2006,no,932,"['Parachutisme', 'Jeux']",Communication,05-10-2017_05:16:13,85.04
Mehdi,27,28-01-2007,no,5636,"['Randonnée', 'Football']",Communication,19-05-2018_09:42:26,136.22
David,23,17-01-2011,no,3229,"['Randonnée', 'Football']",Leadership,30-12-2017_07:27:43,570.09
Mehdi,23,16-10-2019,yes,9002,"['Randonnée', 'Parachutisme']",Leadership,11-06-2013_09:04:04,627.26
John,28,22-08-2010,no,4437,"['Football', 'Jeux']",Leadership,20-08-2014_22:06:28,622.29
John,92,01-03-2003,yes,5664,"['Jeux', 'Football']",Cooking,05-03-2018_01:33:39,680.55
John,88,23-05-2008,no,5733,"['Football', 'Randonnée']",Cooking,04-04-2021_08:42:17,313.02
Emilia,75,01-06-2006,no,1940,"['Football', 'Jeux']",Communication,10-10-2015_07:04:50,101.66
John,74,20-02-2004,yes,5155,"['Football', 'Parachutisme']",Leadership,15-02-2016_04:51:44,802.26
Emilia,84,22-09-2014,no,7964,"['Football', 'Jeux']",Cooking,29-10-2019_13:54:59,431.55
David,19,25-02-2015,no,663,"['Football', 'Jeux']",Cooking,04-11-2020_11:43:06,569.01
David,64,13-10-2017,no,9438,"['Parachutisme', 'Randonnée']",Cooking,14-01-2022_07:05:00,575.66
David,71,29-05-2015,yes,7725,"['Randonnée', 'Parachutisme']",Leadership,01-07-2016_23:32:01,650.29
Karmen,81,05-03-2004,yes,2355,"['Jeux', 'Parachutisme']",Cooking,17-10-2017_23:14:23,740.59
David,80,26-01-2012,no,2328,"['Jeux', 'Football']",Leadership,24-03-2022_11:03:08,786.84
John,44,17-06-2016,no,658,"['Jeux', 'Randonnée']",Leadership,26-07-2018_11:30:03,121.39
Mehdi,88,02-02-2002,no,9040,"['Randonnée', 'Parachutisme']",Cooking,20-11-2020_21:23:09,380.4
Mehdi,62,05-12-2004,no,3617,"['Jeux', 'Parachutisme']",Leadership,27-04-2020_22:04:21,371.5
Mehdi,52,25-02-2015,yes,1981,"['Jeux', 'Randonnée']",Cooking,21-01-2020_10:12:31,747.45
Emilia,71,19-11-2011,yes,4186,"['Randonnée', 'Parachutisme']",Communication,31-05-2014_12:21:02,369.02
Karmen,45,29-01-2008,no,4087,"['Randonnée', 'Jeux']",Cooking,18-03-2017_07:17:03,108.06
Mehdi,54,25-11-2012,yes,2103,"['Parachutisme', 'Football']",Cooking,13-02-2013_11:06:10,970.13
Emilia,54,27-12-2004,no,7490,"['Randonnée', 'Parachutisme']",Leadership,07-04-2020_03:53:26,880.14
Mehdi,87,02-10-2019,no,6540,"['Football', 'Jeux']",Communication,06-01-2018_20:55:02,454.01
Emilia,50,24-12-2013,yes,9354,"['Jeux', 'Football']",Leadership,03-04-2015_20:08:27,681.72
Mehdi,58,27-09-2011,yes,177,"['Randonnée', 'Jeux']",Leadership,22-04-2013_00:11:46,52.81
Mehdi,74,06-04-2006,yes,9849,"['Football', 'Jeux']",Cooking,14-03-2013_03:18:05,429.74
Karmen,94,12-02-2002,yes,9534,"['Parachutisme', 'Football']",Cooking,22-02-2014_01:28:54,482.31
Karmen,64,11-02-2012,no,1345,"['Jeux', 'Randonnée']",Leadership,08-05-2013_03:05:11,516.17
Karmen,91,20-11-2018,no,9985,"['Football', 'Parachutisme']",Leadership,23-11-2017_15:44:54,108.96
Emilia,81,16-02-2015,yes,9216,"['Jeux', 'Football']",Communication,26-10-2019_13:40:17,76.64
Mehdi,35,14-08-2007,yes,8705,"['Parachutisme', 'Jeux']",Cooking,28-10-2017_03:11:50,270.2
Emilia,65,06-03-2009,no,7881,"['Football', 'Jeux']",Communication,08-03-2014_13:24:43,792.1
David,58,01-10-2006,no,5539,"['Parachutisme', 'Football']",Leadership,01-03-2021_11:12:03,342.52
Mehdi,24,26-09-2002,yes,2626,"['Randonnée', 'Football']",Cooking,12-07-2017_09:58:20,314.44
Emilia,84,29-01-2011,yes,3453,"['Football', 'Jeux']",Cooking,22-08-2018_16:43:54,366.89
Emilia,82,19-05-2016,yes,675,"['Jeux', 'Parachutisme']",Leadership,02-01-2019_08:02:24,628.72
Karmen,18,20-11-2003,no,9252,"['Jeux', 'Parachutisme']",Leadership,29-11-2014_04:51:47,159.18
John,67,19-07-2011,no,5708,"['Parachutisme', 'Jeux']",Cooking,25-09-2017_17:37:18,246.22
Emilia,25,19-02-2006,yes,4746,"['Jeux', 'Parachutisme']",Communication,26-08-2020_14:00:18,484.45
John,33,13-03-2005,no,3885,"['Jeux', 'Parachutisme']",Leadership,17-02-2013_15:57:39,15.06
Emilia,26,10-11-2007,no,9114,"['Football', 'Randonnée']",Cooking,08-08-2017_04:00:21,440.45
Karmen,66,15-04-2004,yes,1828,"['Jeux', 'Football']",Communication,18-10-2018_14:00:57,320.82
Mehdi,90,08-04-2013,no,8393,"['Parachutisme', 'Football']",Leadership,18-03-2021_23:06:51,239.35
David,87,22-05-2015,no,2515,"['Football', 'Parachutisme']",Cooking,23-01-2014_04:07:52,407.6
Mehdi,27,29-03-2006,no,9331,"['Parachutisme', 'Football']",Communication,02-05-2017_14:25:31,430.24
Emilia,27,25-06-2019,yes,2399,"['Football', 'Jeux']",Communication,08-12-2014_12:20:41,233.38
David,92,27-10-2012,no,3314,"['Jeux', 'Parachutisme']",Leadership,26-05-2014_01:59:22,691.17
Karmen,85,15-05-2020,no,4847,"['Parachutisme', 'Randonnée']",Cooking,13-07-2013_01:16:32,250.5
John,95,06-07-2011,no,4970,"['Football', 'Randonnée']",Communication,11-08-2013_14:45:58,561.53
David,40,07-09-2018,no,6093,"['Parachutisme', 'Jeux']",Leadership,23-12-2016_00:00:16,807.33
Emilia,31,28-02-2007,yes,8812,"['Parachutisme', 'Randonnée']",Leadership,11-10-2021_03:15:58,607.19
Karmen,61,05-03-2018,no,9820,"['Football', 'Randonnée']",Leadership,05-02-2013_05:04:35,684.94
Emilia,24,08-07-2020,yes,9779,"['Parachutisme', 'Jeux']",Cooking,19-11-2020_21:59:13,684.77
Mehdi,22,28-08-2006,yes,6994,"['Parachutisme', 'Randonnée']",Communication,24-07-2016_21:39:02,281.43
John,62,01-02-2017,yes,3711,"['Parachutisme', 'Randonnée']",Communication,18-07-2018_15:58:04,144.16
Mehdi,73,22-08-2006,yes,3602,"['Parachutisme', 'Football']",Cooking,14-02-2016_21:51:30,19.89
Karmen,75,20-04-2008,no,2512,"['Parachutisme', 'Jeux']",Leadership,16-05-2017_09:21:24,393.16
David,89,24-08-2007,no,1542,"['Parachutisme', 'Football']",Communication,19-07-2016_07:43:36,754.2
Mehdi,99,29-02-2012,no,7980,"['Jeux', 'Football']",Leadership,23-05-2015_14:39:03,518.4
Karmen,74,16-08-2004,yes,4529,"['Parachutisme', 'Football']",Communication,25-06-2013_21:28:37,43.17
David,29,21-09-2020,no,3203,"['Randonnée', 'Jeux']",Cooking,19-04-2020_16:50:44,585.98
Karmen,61,28-06-2016,yes,4084,"['Jeux', 'Football']",Communication,13-01-2018_08:14:59,794.87
Mehdi,83,17-09-2020,yes,7637,"['Randonnée', 'Parachutisme']",Leadership,02-05-2020_02:28:51,121.53
Emilia,67,06-12-2019,yes,2002,"['Jeux', 'Parachutisme']",Leadership,27-05-2021_04:12:22,509.28
Mehdi,79,24-07-2009,yes,4783,"['Jeux', 'Football']",Leadership,27-05-2014_20:22:13,543.13
Emilia,51,06-05-2019,yes,4999,"['Randonnée', 'Football']",Communication,31-08-2014_01:02:52,231.38
Karmen,28,02-08-2019,no,5959,"['Jeux', 'Parachutisme']",Cooking,14-12-2016_21:48:22,925.27
Mehdi,33,04-04-2014,yes,9783,"['Randonnée', 'Football']",Cooking,10-01-2017_21:48:11,947.37
David,23,19-09-2015,no,4897,"['Parachutisme', 'Football']",Leadership,29-01-2015_12:54:33,637.67
Mehdi,49,09-07-2002,no,8789,"['Football', 'Jeux']",Communication,04-11-2014_21:10:18,849.18
John,79,18-01-2005,no,3090,"['Randonnée', 'Jeux']",Communication,22-04-2018_21:30:57,322.87
Emilia,60,22-08-2005,no,9707,"['Football', 'Parachutisme']",Cooking,21-02-2013_22:25:05,383.88
Karmen,21,19-07-2018,yes,2999,"['Randonnée', 'Parachutisme']",Communication,24-05-2013_01:27:52,951.03
John,47,18-10-2014,yes,8242,"['Parachutisme', 'Randonnée']",Cooking,24-09-2016_17:53:28,949.97
Emilia,91,15-06-2005,no,4481,"['Randonnée', 'Football']",Communication,03-05-2013_00:34:39,888.6
Emilia,19,30-07-2007,yes,1495,"['Parachutisme', 'Jeux']",Leadership,07-01-2020_14:50:03,460.24
Emilia,58,28-06-2013,yes,7827,"['Football', 'Jeux']",Communication,30-08-2021_05:22:44,635.47
Emilia,78,14-10-2009,no,8587,"['Parachutisme', 'Jeux']",Cooking,23-12-2016_02:09:44,670.42
Mehdi,56,24-10-2014,no,2908,"['Parachutisme', 'Football']",Communication,14-01-2015_21:34:14,206.25
John,95,17-09-2016,yes,9884,"['Parachutisme', 'Randonnée']",Cooking,23-04-2020_01:22:24,783.6
Emilia,51,07-09-2018,no,4226,"['Randonnée', 'Jeux']",Cooking,04-07-2022_19:39:38,559.79
Mehdi,35,11-12-2016,yes,2446,"['Jeux', 'Parachutisme']",Cooking,08-02-2016_09:07:25,985.08
David,23,12-06-2014,yes,7941,"['Football', 'Parachutisme']",Leadership,20-07-2015_13:13:44,625.49
Karmen,37,30-06-2019,no,4299,"['Randonnée', 'Parachutisme']",Leadership,18-03-2016_19:28:34,838.1
David,45,16-02-2018,yes,4047,"['Parachutisme', 'Jeux']",Leadership,05-07-2020_14:23:54,653.11
Karmen,86,03-11-2009,no,3393,"['Randonnée', 'Parachutisme']",Cooking,10-02-2013_23:40:33,714.83
John,28,17-08-2018,yes,8114,"['Parachutisme', 'Football']",Communication,18-12-2019_06:45:57,984.84
Mehdi,56,02-02-2003,no,2370,"['Football', 'Jeux']",Communication,14-09-2020_15:31:44,385.2
Emilia,53,23-09-2008,no,1146,"['Football', 'Parachutisme']",Cooking,09-01-2015_03:08:24,217.89
Emilia,62,21-09-2016,no,294,"['Football', 'Parachutisme']",Communication,14-10-2020_00:17:15,615.73
David,26,21-01-2016,no,4564,"['Randonnée', 'Parachutisme']",Leadership,15-04-2022_16:53:03,27.66
Emilia,52,17-07-2020,no,6604,"['Football', 'Parachutisme']",Communication,15-12-2015_13:29:24,380.35
David,39,18-03-2005,no,9072,"['Jeux', 'Football']",Leadership,16-08-2020_05:29:15,197.93
Emilia,19,06-10-2002,yes,1397,"['Randonnée', 'Jeux']",Cooking,18-03-2014_15:37:50,381.27
Emilia,62,01-12-2010,no,672,"['Jeux', 'Parachutisme']",Cooking,15-11-2016_21:56:28,746.74
Karmen,32,05-09-2018,yes,5170,"['Jeux', 'Football']",Cooking,25-08-2015_03:59:12,646.92
John,91,04-02-2010,yes,5650,"['Parachutisme', 'Randonnée']",Leadership,30-10-2013_05:09:31,705.1
Emilia,70,17-01-2011,yes,9117,"['Jeux', 'Parachutisme']",Cooking,28-09-2016_04:09:06,812.73
John,98,07-07-2010,yes,3938,"['Football', 'Jeux']",Communication,02-03-2020_03:04:46,157.33
David,34,25-02-2019,yes,5887,"['Jeux', 'Parachutisme']",Leadership,06-03-2019_00:36:07,429.16
David,59,16-12-2004,yes,2683,"['Jeux', 'Parachutisme']",Leadership,23-07-2016_09:27:18,712.06
David,41,10-10-2018,yes,8271,"['Football', 'Randonnée']",Cooking,10-02-2013_20:08:33,0.67
John,43,22-03-2014,yes,7993,"['Parachutisme', 'Football']",Communication,23-10-2020_10:59:17,900.91
Karmen,19,05-09-2006,no,5226,"['Parachutisme', 'Jeux']",Cooking,25-12-2013_11:06:35,840.6
John,87,20-06-2009,yes,3581,"['Parachutisme', 'Randonnée']",Cooking,11-06-2021_13:17:07,177.31
Emilia,84,19-02-2015,yes,4072,"['Parachutisme', 'Randonnée']",Communication,30-09-2020_19:23:05,671.07
Karmen,43,12-10-2002,yes,2338,"['Randonnée', 'Parachutisme']",Leadership,04-03-2016_09:07:07,267.77
John,44,21-07-2006,yes,1314,"['Jeux', 'Randonnée']",Cooking,05-01-2015_10:44:05,494.7
David,19,08-01-2018,no,3250,"['Parachutisme', 'Randonnée']",Communication,22-04-2014_06:39:06,817.31
Karmen,71,07-01-2011,yes,8653,"['Football', 'Randonnée']",Cooking,29-12-2015_03:43:52,119.63
David,47,02-12-2010,no,4000,"['Parachutisme', 'Football']",Cooking,14-08-2014_10:06:47,419.68
John,87,30-09-2018,no,351,"['Randonnée', 'Football']",Communication,04-01-2016_11:57:44,960.7
David,94,12-12-2013,yes,6839,"['Jeux', 'Randonnée']",Leadership,19-10-2016_06:50:10,663.75
John,90,10-07-2003,no,9841,"['Parachutisme', 'Randonnée']",Communication,19-10-2013_23:26:36,861.86
Mehdi,75,28-09-2010,no,1873,"['Randonnée', 'Football']",Leadership,05-03-2020_19:17:17,378.53
Emilia,47,01-08-2013,no,7833,"['Parachutisme', 'Randonnée']",Communication,12-04-2018_00:55:06,934.39
Emilia,21,20-07-2011,yes,8319,"['Jeux', 'Football']",Communication,23-06-2016_00:58:49,866.43
Emilia,28,17-08-2015,no,7536,"['Parachutisme', 'Jeux']",Leadership,30-04-2013_07:23:44,236.66
David,36,07-10-2018,yes,8998,"['Parachutisme', 'Randonnée']",Communication,01-07-2015_03:04:55,803.54
Emilia,67,05-11-2010,yes,3059,"['Randonnée', 'Parachutisme']",Leadership,24-10-2019_12:33:10,928.21
John,83,01-09-2015,no,3492,"['Randonnée', 'Jeux']",Cooking,14-08-2015_18:43:14,238.23
Mehdi,89,17-06-2009,no,1656,"['Jeux', 'Parachutisme']",Cooking,20-08-2016_21:31:23,720.95
Emilia,76,20-11-2003,no,9327,"['Jeux', 'Football']",Communication,26-01-2016_05:38:08,686.31
David,40,02-03-2014,yes,4251,"['Randonnée', 'Jeux']",Leadership,15-05-2018_17:53:56,183.56
Emilia,90,05-05-2006,yes,774,"['Football', 'Randonnée']",Cooking,19-03-2019_23:11:58,409.08
David,38,01-01-2008,no,5433,"['Parachutisme', 'Randonnée']",Cooking,30-01-2021_19:41:35,343.6
Mehdi,23,20-01-2013,no,5213,"['Parachutisme', 'Jeux']",Communication,24-11-2021_07:15:06,82.95
John,86,24-06-2002,yes,3231,"['Football', 'Parachutisme']",Leadership,27-01-2018_02:55:50,557.93
Emilia,99,09-05-2002,yes,1698,"['Jeux', 'Randonnée']",Leadership,29-01-2015_00:45:50,984.76
Karmen,38,14-01-2006,no,7564,"['Parachutisme', 'Jeux']",Communication,07-03-2022_14:46:24,231.38
Emilia,73,26-04-2007,no,1814,"['Jeux', 'Parachutisme']",Cooking,06-05-2022_20:21:32,564.43
Mehdi,87,30-06-2015,yes,4757,"['Football', 'Randonnée']",Communication,28-11-2014_05:53:51,713.63
David,51,11-07-2002,no,9580,"['Football', 'Parachutisme']",Leadership,22-07-2015_08:13:33,249.69
Karmen,75,14-08-2009,yes,7679,"['Parachutisme', 'Football']",Cooking,30-07-2021_23:41:14,978.35
David,68,15-02-2009,yes,2282,"['Parachutisme', 'Jeux']",Leadership,31-10-2019_00:39:03,468.23
Mehdi,30,12-04-2010,yes,3844,"['Jeux', 'Parachutisme']",Communication,13-11-2018_03:05:58,611.71
John,66,09-10-2007,no,1331,"['Football', 'Randonnée']",Communication,03-10-2015_09:55:36,838.75
John,23,12-06-2010,yes,6134,"['Jeux', 'Parachutisme']",Communication,23-08-2015_03:25:10,528.83
Mehdi,100,11-09-2009,yes,2029,"['Randonnée', 'Jeux']",Leadership,16-04-2013_19:11:56,596.58
Emilia,85,21-02-2013,no,5976,"['Football', 'Parachutisme']",Leadership,16-12-2015_19:20:21,429.93
Emilia,42,13-07-2018,no,1493,"['Jeux', 'Randonnée']",Leadership,28-01-2017_23:26:19,968.15
Mehdi,89,27-08-2003,yes,7701,"['Jeux', 'Football']",Communication,29-01-2014_18:39:36,647.34
Karmen,58,31-10-2012,yes,8279,"['Football', 'Jeux']",Leadership,07-02-2015_22:16:53,924.92
Emilia,53,27-05-2011,no,1156,"['Parachutisme', 'Football']",Cooking,25-01-2018_07:51:09,597.34
Karmen,19,13-03-2003,yes,417,"['Parachutisme', 'Randonnée']",Communication,24-07-2020_08:01:25,232.92
Emilia,68,22-11-2003,no,8030,"['Football', 'Parachutisme']",Cooking,03-12-2017_06:56:10,213.29
Mehdi,95,22-06-2011,no,5490,"['Jeux', 'Football']",Communication,19-03-2013_16:21:47,975.41
Karmen,21,17-03-2011,yes,6613,"['Jeux', 'Randonnée']",Communication,01-10-2013_06:12:45,437.0
Emilia,21,07-02-2003,yes,4819,"['Football', 'Randonnée']",Cooking,15-02-2022_04:18:36,123.22
Mehdi,19,25-04-2018,yes,1699,"['Randonnée', 'Parachutisme']",Leadership,04-12-2021_15:32:42,535.52
Emilia,88,25-08-2006,yes,6310,"['Football', 'Randonnée']",Cooking,09-07-2017_16:27:59,771.92
Mehdi,27,17-05-2010,yes,6337,"['Football', 'Randonnée']",Communication,24-11-2013_05:26:09,597.94
John,57,30-05-2012,yes,6643,"['Football', 'Parachutisme']",Leadership,30-04-2022_02:52:17,133.11
John,32,30-03-2006,no,262,"['Randonnée', 'Parachutisme']",Leadership,11-08-2020_18:08:50,625.05
John,38,09-05-2002,yes,9139,"['Football', 'Randonnée']",Cooking,10-06-2014_05:03:41,432.19
Emilia,26,28-02-2004,no,6046,"['Parachutisme', 'Jeux']",Communication,21-04-2020_03:33:56,500.95
John,98,04-05-2014,no,2933,"['Randonnée', 'Parachutisme']",Communication,07-10-2013_02:27:56,883.42
John,54,01-11-2012,no,885,"['Jeux', 'Parachutisme']",Leadership,02-07-2013_16:53:30,469.14
Emilia,53,05-07-2014,yes,946,"['Randonnée', 'Football']",Leadership,17-02-2015_09:19:03,657.53
